0,ID,body,date,Month,Year,day,Mentioned purchase time?,Battery failure? 0 or 1
480,mido,"xyz, 01 May 2021Hello,,  hello....
Need your help.
Should I buy iphone 11 now ?
Or wait for next iphone ( t... more11 the same of 12",2-May-21,May,2021,2,0,0
481,Anonymous,"Marko, 30 Apr 2021Is it worth buying in 2021? I have been using Androids since day one. Recently bought iPhone 6... moreYes",2-May-21,May,2021,2,0,0
482,Anonymous,"xyz, 01 May 2021Hello,,  hello....
Need your help.
Should I buy iphone 11 now ?
Or wait for next iphone ( t... moreGenerally I would tell you the iPhone 11 is good enough, it also depends on what your upgrading from, remember that the 12 Mini also bridges the price gap some what.
 
The standardiPhone 12
 
The 11 cost quite abit less than the iPhone 12, still has great performance thanks to its A13 chipset as well as good cameras, it may not have the most modern design of smartphones but itâ€™s function",2-May-21,May,2021,2,0,0
483,xyz,"Hello,,  hello.... 
Need your help. 
Should I buy iphone 11 now ? 
Or wait for next iphone ( though price is a concern) 
Is there huge difference between iphone 11 vs iphone 12 ....??? 
Please share your practical user opinion. 
Thank you very much",1-May-21,May,2021,1,0,0
484,Marko,"Is it worth buying in 2021? I have been using Androids since day one. Recently bought iPhone 6 for cheap price just to try iOS and I love it! Battery is replaced and is 100% but still not so good, maybe because I am coming from 5000 mAh Android phone. I am not a heavy user but I need to have peace of mind when my battery is at 30-40 %.",30-Apr-21,Apr,2021,30,0,0
485,no_ID,"Zawad, 25 Apr 2021Should I go for the iphone 11 or Oneplus 8 Pro?? Very much confused!! It depends on your Eco System, 
if you are Android boy -  OP 8 Pro 
apple  -  choose iPhone 11
 
Still I say iPhone are more durable and long lasting..  I know you don't get freedom like Android but if you don't plan to change in year or so, get iPhone",29-Apr-21,Apr,2021,29,0,0
486,Trailblazer8471,"Truly impressed with the most successful affordable Iphone. I have used it for almost more than an year. Completely satisfied with the performance of the phone and especially its camera. Both in good light and low light conditions the photos are decently impressive. Even in the gaming the phone does pretty satisfying without a single glitch The battery also stays for just over a day considering that i am an phone addict. Thanks to the regular iOS updates.
 
No doubt anybody who is looking for an upgrade or an entry to ios/Apple ecosystem can go for this. Since you will get latest updates for the next 5 to 6 years  ( look at the I phone 6s launched in 2015 is still getting all the security updates even now. So no worries go for it.",29-Apr-21,Apr,2021,29,4,0
487,Aysha,What is the difference between buying iPhone 11 from noon and from other shops?. What is the difference between middle east vision and international vision?,27-Apr-21,Apr,2021,27,0,0
488,no_ID,"trioer, 02 Mar 2021hiawei p40 pro is beast for this phoneNo. Imagine comparing iphone's reliability with huawei. Both don't go in the same path.",26-Apr-21,Apr,2021,26,0,0
489,Anonymous,"Zawad, 25 Apr 2021Should I go for the iphone 11 or Oneplus 8 Pro?? Very much confused!! sure! iphone 11 is future proof beast! No reason to spend extra money for pro versions...",26-Apr-21,Apr,2021,26,0,0
490,no_ID,"iphone 12 or iphone 11.. 
this will be my first ever apple product after using android for 10+ years.",26-Apr-21,Apr,2021,26,0,0
491,Zawad,Should I go for the iphone 11 or Oneplus 8 Pro?? Very much confused!!,25-Apr-21,Apr,2021,25,0,0
492,Anonymous,"Anonymous, 16 Apr 2021Hi friends! I need help.. Should I buy new iPhone xr or secondhand iPhone 11? To buy new iPhon... moreWith the difference 100RM why you don't think about 11? Dual camera with 12 mp selfie, battery much optimized check the gsmarena test, uwb support for airtag and smarttag plus, and smart home future, and lovely color options",21-Apr-21,Apr,2021,21,0,0
493,Paul,"One year user, 18 Apr 2021It's superb. If you're coming from 1440p super AMOLED display like me, sure, you can... moreThanks a lot",19-Apr-21,Apr,2021,19,0,0
494,Olasco,"Anonymous, 16 Apr 2021Hi friends! I need help.. Should I buy new iPhone xr or secondhand iPhone 11? To buy new iPhon... moreI will advise you to go for iPhone XS",18-Apr-21,Apr,2021,18,0,0
495,One year user,"Paul, 18 Apr 2021Would any one please give a review on display quality, youtube & netflix experience? I am ... moreIt's superb. If you're coming from 1440p super AMOLED display like me, sure, you can notice the pixels while watching YouTube, but other than that, it's just good that you don't really notice you're using a display lesser than 1080p. But, if you have money, just go for 12 or 12 mini, I've compared them side by side, and the most noticeable difference is when you're under direct sunlight, and in dark room when watching videos/images.",18-Apr-21,Apr,2021,18,0,0
496,seven ,"Anonymous, 16 Apr 2021Hi friends! I need help.. Should I buy new iPhone xr or secondhand iPhone 11? To buy new iPhon... morei think you should just but an XR if its brand new",18-Apr-21,Apr,2021,18,0,0
497,Paul,"Would any one please give a review on display quality, youtube & netflix experience? I am confused only at this point.",18-Apr-21,Apr,2021,18,0,0
498,Anonymous,"Anonymous, 16 Apr 2021Hi friends! I need help.. Should I buy new iPhone xr or secondhand iPhone 11? To buy new iPhon... morebuy XR because if its a used 11 then it might not last a year or 2",17-Apr-21,Apr,2021,17,0,0
499,Anonymous,Hi friends! I need help.. Should I buy new iPhone xr or secondhand iPhone 11? To buy new iPhone 11 is kinda expensive so that's my 2 option. Difference of new iPhone xr and secondhand 11 is RM100. THANKYOUU :'),16-Apr-21,Apr,2021,16,0,0
500,MurkyHead,"Anonymous, 21 Mar 2021The battery will not lose its power or battery health when you don't have to charge and d... moreI think you need to complain to apple. Mine was bought on January, 2020. Not too often charging. Now still viable at 97%. and yes, as someone tells, the draining of battery health mostly because how much (intensive) you charge your phone. I am not surprise tho decreasing 7% if it is a product from display and then they put it on the box again.",16-Apr-21,Apr,2021,16,4,0
501,Anonymous,"Gbosso , 05 Jan 2021Hi dear all ! I intend to afford an iPhone phone. Iâ€™m switching between iPhone XS Max and iPho... morestay on iPhone xs max instead",16-Apr-21,Apr,2021,16,0,0
502,Vasu,Best Camara phone 11,13-Apr-21,Apr,2021,13,0,0
503,Anonymous,Â£600 phone worth Â£100 huh,8-Apr-21,Apr,2021,8,0,0
504,Deepak,Best but I like this in 48999 price 4 64,7-Apr-21,Apr,2021,7,0,0
505,Hh,"Bluehorizon, 05 Apr 2021Reasonable performance but the screen is extremely easy to scratch.Thanks",5-Apr-21,Apr,2021,5,0,0
506,no_ID,Reasonable performance but the screen is extremely easy to scratch.,5-Apr-21,Apr,2021,5,0,0
507,Anonymous,"Stefano, 09 Mar 2021FullHD is 2K thoNo.. full hd is not 2k",30-Mar-21,Mar,2021,30,0,0
508,Don,"Anonymous, 21 Mar 2021The battery will not lose its power or battery health when you don't have to charge and d... moreYou are right, took it back and got a brand new one",21-Mar-21,Mar,2021,21,0,0
509,Anonymous,"Don, 13 Mar 2021bought it from an Authorized Apple Reseller and it was sealed in Box with all accessories with... moreThe battery will not lose its power or battery health when you don't have to charge and discharge oftenly, 7% lose it means how many times they're using, and they reset the phone and back it in the box.",21-Mar-21,Mar,2021,21,0,0
510,Don,"Anonymous, 14 Mar 2021No it is not true for sure....they are misguiding you....Thanks I took it back and got a Brand new one and the battery came out of the Box. Got a glass screen protector, installed with just a tiny hair under it but itâ€™s cool donâ€™t wanna mess it up by being ocd. Got a nice case and now I feel happy and satisfied with my IPhone 11. Thanks guys for your responses.",15-Mar-21,Mar,2021,15,0,0
511,Anonymous,"Anonymous, 19 Feb 2021Because Apple is only for crazy rich people who want more luxury than features, luxury means s... moreBut the benefit will be that the iPhone 11 will have better GPU performance for a little longer whilst the Pro models are lagging behind because Apple went for a QHD panel over longevity. And no, I don't think that the brand is for rich people only.",15-Mar-21,Mar,2021,15,0,0
512,no_ID,"good thing i bought mine not refurbished, but from my phone provider/carrier provider, aside from this annoying camera light glare, i have no problems with my iphone",14-Mar-21,Mar,2021,14,0,0
513,Anonymous,"Don, 13 Mar 2021bought it from an Authorized Apple Reseller and it was sealed in Box with all accessories with... moreNo it is not true for sure....they are misguiding you....",14-Mar-21,Mar,2021,14,0,0
514,Don,"Anonymous, 13 Mar 2021It's used for sure. Return it ASAP.
bought it from an Authorized Apple Reseller and it was sealed in Box with all accessories with no sign of being used but after realising the battery is already at 93% i took it back to them and they checked the manufacturing date which was about a year ago so they said since the phone has been on the shelf unused for that long itâ€™s quite normal for the battery to loose an amount of capacity. I donâ€™t know if thatâ€™s true.",13-Mar-21,Mar,2021,13,0,0
515,Anonymous,"Don, 12 Mar 2021Please i need help, i bought iphone 11 today and i was surprised to see my battery health at 9... moreIt's used for sure. Return it ASAP.",13-Mar-21,Mar,2021,13,0,0
516,Renno,"Don, 12 Mar 2021Please i need help, i bought iphone 11 today and i was surprised to see my battery health at 9... moreSecondhand of course....",13-Mar-21,Mar,2021,13,0,0
517,no_ID,Had only android phones till this 11 I must say I m totally satisfied by iphone I.m MO.lonher go back to Android.,12-Mar-21,Mar,2021,12,0,0
518,Don,"Please i need help, i bought iphone 11 today and i was surprised to see my battery health at 93% right after unboxing. Why is it so?",12-Mar-21,Mar,2021,12,0,0
519,Christian ,nice phone. love the specs,12-Mar-21,Mar,2021,12,0,0
520,no_ID,"I recently bought this as a Secondary for my 1+7T...I had a 1+6 before....And I must confess, Apple has definitely improved a great deal. Now its no longer about Aesthetics only. Even the camera is super awesome. The same is blazing fast comparing with the Apple 7 Plus that I got rid off(crappy camera and battery on that one)...I might even make this my Primary Phone... Awesome Device!",12-Mar-21,Mar,2021,12,0,0
521,Don,"Please i need help, i bought iphone 11 today and i was surprised to see my battery health at 93% right after unboxing. Why is it so?",11-Mar-21,Mar,2021,11,,
522,Anonymous,"Snowpiercer, 01 Mar 2021this is an interesting comment. lucky i read this was about to get the 11. what do you mean by... moreI dunno about his phone but mine seems to produce great photos. No issues whatsoever.",9-Mar-21,Mar,2021,9,0,0
523,no_ID,"Anonymous, 19 Feb 2021Because Apple is only for crazy rich people who want more luxury than features, luxury means s... moreFullHD is 2K tho",9-Mar-21,Mar,2021,9,0,0
524,Mathematical,Nice phone,3-Mar-21,Mar,2021,3,0,0
525,trioer,hiawei p40 pro is beast for this phone,2-Mar-21,Mar,2021,2,0,0
526,no_ID,"Anonymous, 01 Mar 2021If this had a OLED display then BOOM! It would have been a much bigger hitI rather they put a 1080P like the Plus models. can't understand the logic of 720P on a screen this size and flagship level",1-Mar-21,Mar,2021,1,0,0
527,no_ID,"Lilo , 28 Feb 2021The big problem with all iPhones since iPhone 6 is the distortion in the photos taken with the... morethis is an interesting comment. lucky i read this was about to get the 11. what do you mean by distorted? thought iPhones always do natural photos",1-Mar-21,Mar,2021,1,0,0
